3.4339437,20.734066,15.517949,10.301831,2.0429792,-0.043467645,-13.431501,-10.649572,11.431991,5.694261,3.7816849,8.650061,-7.432967,-3.4339437,-4.3032966,9.171673,5.1726494,11.431991,-3.173138,2.4776556,-4.998779,7.8676434,-3.6947496,-6.9982905,-0.13040294,7.172161,3.6078143,8.736997,1.8691087,5.0857143,10.562637,11.866667,4.477167,12.040537,4.477167,6.389744,-6.737485,1.6952381,-17.34359,0.13040294,1.8691087,-1.0866911,-11.345055,-4.8249083,-0.3912088,-1.5213675,-7.432967,1.1736264,-9.867155,-24.298412,-14.300855,-7.6068377,-14.300855,-8.476191,-8.650061,-8.476191,-8.389256,-4.5641026,-4.998779,-2.564591,-0.30427352,2.303785,0.13040294,4.2163615,-5.5203905,7.693773,3.9555554,1.8691087,4.477167,0.9128205,6.82442,5.694261,12.90989,1.6083028,13.8661785,9.084738,12.649084,5.955067,8.736997,14.040049,17.865202,0.3912088,11.431991,10.475702,20.47326,16.387302,17.256655,9.693284,12.475214,-2.9992673,3.6078143,12.127473,6.82442,8.997802,1.4344323,-6.476679,2.3907204,2.564591,10.736508,-4.477167,2.4776556,2.912332,4.6510377,-2.564591,-9.693284,-6.476679,5.694261,-2.564591,0.82588524,-10.388767,-15.344078,-17.69133,-17.082785,-15.778754,4.998779,-1.8691087,-8.650061,-7.2590966,-6.737485,-7.085226,0.3912088,-13.692307,-5.7811966,-3.520879,-10.301831,-13.344566,-10.736508,-10.127961,-6.737485,-9.171673,2.2168498,-0.043467645,0.6520147,-2.912332,-5.8681316,-8.30232,-4.5641026,-1.347497,0.9997558,-6.82442,-15.691819,-12.214408,-22.994383,-17.952137,-13.08376,-12.475214,-20.212454,-17.16972,-9.171673,-6.9982905,-8.997802,-6.2158732,-4.390232,-3.6947496,-11.692796,-5.8681316,-12.90989,-5.955067,-14.822467,-5.259585,-2.912332,-6.2158732,-10.736508,1.6952381,-3.520879,-5.7811966,7.2590966,8.128449,-1.8691087,7.172161,1.4344323,4.6510377,-5.5203905,6.82442,-11.866667,15.257143,4.129426,10.910378
6.6505494,5.34652,-0.043467645,0.82588524,-4.2163615,-0.9128205,0.043467645,-8.650061,2.4776556,4.042491,-4.042491,3.4339437,3.3470085,12.040537,13.8661785,1.4344323,3.520879,-0.13040294,-3.0862026,-5.0857143,-5.7811966,5.694261,17.430525,10.736508,-1.5213675,3.4339437,1.347497,5.4334555,-3.2600732,11.25812,-6.82442,-2.9992673,-7.085226,8.2153845,13.692307,5.34652,4.129426,12.301343,11.518926,6.82442,0.73894995,1.6083028,-5.259585,-5.8681316,-2.564591,-2.2168498,-4.390232,-6.2158732,-0.3912088,-0.21733822,7.8676434,1.6952381,-3.6078143,-1.2605617,-4.3032966,-6.6505494,-1.5213675,6.5636144,16.995848,0.6520147,-3.2600732,-3.520879,-7.2590966,-2.0429792,-10.475702,2.2168498,2.912332,-10.649572,-8.910867,-13.692307,-2.3907204,-9.606349,-1.8691087,-9.432479,-11.692796,-11.953602,-2.4776556,0.5650794,-1.956044,-12.040537,-4.911844,-18.039072,-12.90989,-20.994871,-15.691819,-19.951649,-12.996825,-9.084738,-3.6947496,-13.605372,-17.16972,-25.863247,-8.823932,-11.25812,-5.8681316,-6.9982905,-0.21733822,3.173138,10.388767,3.6078143,-5.4334555,-11.431991,-11.345055,-2.7384615,-5.694261,-2.7384615,7.432967,8.389256,7.693773,-3.4339437,4.3032966,-18.908424,-3.3470085,-18.734554,-7.519902,8.476191,12.127473,12.214408,0.73894995,-7.432967,-12.736019,-25.167765,-13.605372,-11.866667,2.2168498,-5.694261,4.5641026,-11.518926,-7.8676434,-14.909402,-2.912332,0.21733822,0.3912088,-1.6083028,-4.737973,-9.432479,-8.997802,-6.0420027,1.1736264,-5.7811966,-12.214408,-19.256166,-11.605861,-7.3460317,-2.9992673,-11.171185,-6.476679,-8.2153845,1.8691087,-9.084738,-4.3032966,-7.954579,-5.4334555,-16.21343,-5.955067,-13.431501,2.4776556,-2.912332,3.0862026,-8.128449,-5.0857143,-6.476679,-13.7792425,-10.388767,-2.7384615,-1.1736264,0.6520147,0.30427352,5.259585,6.6505494,9.867155,-0.6520147,10.214896,-4.911844,3.520879,2.8253968,3.173138,8.128449
17.34359,16.126495,7.2590966,8.736997,8.736997,5.34652,-6.9113555,-8.389256,-0.5650794,-1.0866911,11.431991,13.170696,10.562637,-0.3912088,4.3032966,-0.30427352,5.259585,1.2605617,3.0862026,3.520879,12.040537,-0.21733822,3.7816849,-2.1299145,1.0866911,0.13040294,-4.390232,-12.127473,-7.519902,-8.389256,-0.30427352,4.129426,10.9973135,-3.6078143,10.736508,-0.043467645,1.6083028,-11.345055,-3.6947496,-3.3470085,1.8691087,5.34652,4.129426,-3.2600732,7.2590966,2.7384615,2.912332,-3.520879,-3.2600732,-8.650061,1.5213675,-4.911844,2.3907204,-3.3470085,6.9982905,8.650061,11.431991,7.2590966,4.5641026,-1.956044,5.4334555,1.8691087,6.737485,3.6947496,9.171673,9.084738,1.0866911,5.4334555,7.954579,8.823932,17.865202,14.909402,24.73309,19.256166,21.081806,18.99536,18.039072,11.779732,16.648108,14.040049,18.212942,15.952625,11.779732,11.866667,9.084738,4.3032966,7.8676434,3.520879,0.9997558,-7.693773,-4.477167,-1.0866911,5.5203905,6.737485,2.4776556,-13.257631,-4.042491,-9.345543,-2.4776556,-3.6947496,4.6510377,9.693284,6.6505494,-1.0866911,0.47814408,-0.21733822,9.693284,-8.041514,-9.432479,-12.90989,-2.0429792,-2.4776556,4.129426,9.95409,14.822467,1.347497,9.78022,9.693284,16.561172,23.081318,22.559708,14.040049,22.907448,10.9973135,15.431013,5.4334555,10.388767,2.564591,8.650061,6.9113555,6.1289377,4.8249083,10.562637,1.5213675,10.475702,-0.043467645,0.9128205,9.867155,12.90989,19.430037,7.172161,10.388767,13.605372,8.30232,13.953114,9.867155,12.388278,12.736019,20.47326,8.389256,19.951649,16.21343,14.735531,15.083272,12.127473,5.607326,3.6947496,2.564591,2.0429792,3.6078143,8.30232,-4.3032966,3.4339437,-7.172161,-4.8249083,-6.82442,-1.956044,-3.8686202,-4.8249083,-8.041514,-1.0866911,-8.736997,-0.5650794,-9.693284,-0.043467645,-5.1726494,1.6952381,-8.476191
-10.9973135,-16.474237,-15.517949,-22.2989,-5.7811966,-14.648596,-14.735531,-23.342125,-7.7807083,-13.518437,-11.866667,-7.432967,-20.386324,-22.038095,-13.953114,-24.90696,-9.867155,-12.475214,-21.95116,-16.387302,-12.127473,-19.864714,-22.2989,-15.86569,-12.475214,-21.690353,-2.1299145,-12.736019,-21.864225,-19.690842,-5.694261,-13.431501,-14.735531,-13.8661785,-6.2158732,-9.519414,-10.562637,-22.820513,-16.995848,-17.51746,-15.517949,-17.16972,-23.60293,-13.170696,-14.996337,-12.90989,-10.910378,-24.124542,-14.822467,-21.168743,-11.171185,-27.254213,-21.342613,-15.517949,-16.735043,-19.169231,-19.256166,-18.908424,-19.169231,-29.51453,-12.562149,-22.559708,-18.64762,-19.603907,-13.518437,-20.734066,-14.474726,-12.475214,-15.344078,-12.388278,-18.560684,-4.6510377,-12.822955,-9.519414,-7.3460317,-0.5650794,5.4334555,15.170208,-1.6952381,-0.043467645,6.3028083,1.1736264,7.693773,6.5636144,18.212942,19.343102,7.2590966,11.779732,1.6952381,5.259585,12.90989,14.561661,14.126985,14.996337,14.21392,15.691819,7.954579,16.561172,10.823443,12.475214,21.255678,14.996337,12.475214,7.172161,-3.173138,-1.956044,-3.520879,6.389744,-3.3470085,-0.5650794,-2.3907204,0.13040294,-7.519902,-1.956044,-9.084738,-1.4344323,0.82588524,8.736997,-0.3912088,10.475702,-7.3460317,-4.5641026,2.9992673,-0.6520147,8.2153845,4.8249083,-2.1299145,8.997802,-4.3032966,5.1726494,-7.2590966,11.518926,6.0420027,12.388278,8.823932,9.084738,2.4776556,14.38779,0.9128205,7.519902,9.519414,15.083272,9.519414,28.905983,5.5203905,9.867155,9.345543,31.427107,16.387302,28.123566,18.039072,24.73309,27.775824,26.906471,24.298412,27.601954,14.21392,20.125519,27.688889,23.342125,9.084738,26.124054,16.03956,26.819536,23.081318,27.949696,31.079365,30.64469,22.211966,23.515995,18.64762,23.7768,24.124542,17.430525,14.040049,25.428572,11.953602,28.2105
-1.8691087,-3.173138,-2.303785,0.9997558,2.0429792,8.736997,-3.9555554,-2.8253968,-6.737485,4.998779,-0.30427352,-6.737485,6.0420027,-6.9113555,-4.477167,2.7384615,4.737973,14.474726,-0.73894995,-2.8253968,-6.476679,4.477167,1.0866911,6.5636144,9.258608,10.214896,11.518926,15.431013,23.342125,8.128449,9.345543,6.6505494,6.9982905,2.7384615,5.7811966,2.564591,8.997802,17.51746,10.562637,5.607326,8.997802,14.822467,8.823932,8.2153845,12.388278,12.90989,20.212454,18.560684,18.82149,16.995848,16.735043,21.168743,17.082785,10.823443,18.734554,11.0842495,13.518437,8.30232,25.341637,13.953114,12.301343,7.519902,20.560196,4.477167,14.561661,8.650061,11.171185,-4.6510377,-4.390232,-3.520879,0.6520147,4.3032966,1.6952381,-6.2158732,1.2605617,1.0866911,5.34652,-0.82588524,-3.7816849,-0.043467645,-5.1726494,-10.475702,-4.042491,3.6947496,-17.952137,-1.0866911,-12.301343,-6.6505494,-11.171185,-22.038095,-6.6505494,-15.517949,-17.34359,-25.863247,-29.34066,-40.120636,-29.34066,-24.73309,-37.512577,-34.90452,-29.253723,-27.601954,-26.037119,-23.42906,-30.99243,-27.949696,-25.515507,-9.606349,-21.342613,-10.823443,-25.428572,-10.475702,-25.428572,-20.125519,-19.864714,-17.16972,-23.950672,-19.343102,-19.603907,-21.342613,-21.516483,-24.124542,-26.297924,-22.907448,-20.038584,-18.64762,-19.951649,-21.95116,-20.907936,-18.560684,-13.953114,-18.560684,-29.34066,-11.0842495,-24.73309,-17.082785,-22.646643,-11.692796,-9.78022,-10.214896,-16.03956,-12.649084,-16.995848,-14.909402,-14.735531,-18.039072,-14.996337,-12.822955,-12.822955,-15.344078,-11.692796,-5.0857143,-21.690353,-14.300855,-10.475702,-11.605861,-12.127473,-13.344566,-7.6068377,-7.8676434,-8.476191,-8.041514,-12.822955,-9.95409,-11.953602,-9.084738,-23.515995,-11.866667,-3.0862026,-15.691819,-16.21343,-13.8661785,-14.38779,-11.345055,-12.127473,-4.5641026,-12.649084,-14.300855
3.520879,1.7821734,5.694261,7.172161,7.2590966,8.2153845,5.0857143,6.737485,2.0429792,4.998779,4.5641026,8.563126,5.4334555,6.82442,0.21733822,11.345055,14.040049,3.520879,14.822467,13.692307,15.257143,17.952137,22.907448,15.952625,19.516972,17.69133,16.561172,14.300855,22.12503,17.865202,15.257143,17.865202,15.170208,14.561661,18.126007,11.866667,15.083272,10.649572,18.299877,10.388767,24.037607,1.4344323,14.909402,10.041026,23.863737,9.867155,18.299877,9.519414,23.081318,24.298412,27.688889,21.429548,22.994383,8.041514,10.301831,6.9982905,16.648108,12.214408,16.126495,24.385347,15.257143,12.562149,9.867155,8.476191,4.477167,4.042491,9.432479,18.299877,16.735043,1.956044,11.605861,1.347497,4.129426,-1.1736264,-7.2590966,-6.0420027,-7.7807083,-11.345055,-6.737485,-5.694261,5.259585,4.477167,-2.9992673,5.7811966,-5.607326,7.6068377,2.7384615,-0.6520147,12.90989,1.956044,9.258608,4.477167,12.388278,-4.2163615,8.650061,-1.8691087,5.955067,-0.043467645,-2.9992673,0.47814408,-5.607326,-4.3032966,-4.998779,-5.694261,4.042491,-6.9982905,1.6083028,-4.3032966,-5.0857143,-2.2168498,-6.6505494,4.042491,-6.6505494,3.2600732,-5.955067,1.1736264,3.4339437,-2.564591,15.86569,-3.3470085,4.998779,5.694261,-0.30427352,6.9113555,5.4334555,9.345543,-3.9555554,2.6515262,-22.12503,1.7821734,-0.9128205,-0.30427352,-2.912332,-17.082785,-0.3912088,-10.9973135,-4.998779,0.21733822,-6.82442,0.13040294,6.476679,-6.82442,4.2163615,-21.690353,-12.475214,-7.172161,1.6952381,6.2158732,-32.035652,-8.736997,-13.8661785,-14.561661,-20.821001,-4.6510377,-14.300855,-16.387302,0.9128205,-12.127473,-4.2163615,-18.299877,25.602442,-13.605372,7.7807083,0.82588524,17.51746,5.8681316,3.6078143,5.7811966,-2.6515262,3.6078143,1.0866911,4.6510377,29.34066,26.645666,-0.6520147,17.952137,10.388767,-3.520879
5.7811966,26.558731,17.34359,18.734554,1.347497,5.5203905,19.864714,28.2105,1.6952381,16.126495,-7.954579,30.210012,-6.0420027,-0.043467645,16.561172,5.955067,3.6947496,-3.6947496,0.9997558,24.73309,20.386324,19.430037,3.173138,0.21733822,-7.172161,24.472282,-3.9555554,22.12503,-0.82588524,-6.389744,-2.0429792,11.866667,-6.9982905,13.8661785,12.127473,-32.209522,14.909402,3.2600732,-11.25812,0.9997558,24.472282,-6.2158732,-5.7811966,17.51746,2.1299145,1.956044,-5.4334555,-19.603907,-14.474726,-0.043467645,-6.2158732,6.0420027,10.041026,5.694261,14.996337,1.5213675,14.21392,6.6505494,-25.515507,-12.127473,-12.562149,0.5650794,-20.038584,1.2605617,-12.736019,1.7821734,-0.6520147,11.431991,-26.297924,11.431991,-20.907936,-13.7792425,10.475702,-1.1736264,5.259585,11.0842495,4.911844,-18.560684,-0.043467645,-14.474726,-9.606349,-0.043467645,-22.733578,1.5213675,-8.041514,7.172161,-42.9895,-12.214408,-18.386814,-5.8681316,-16.126495,-20.647131,-24.211477,-25.602442,-22.2989,-50.031258,-27.254213,-5.1726494,-41.163857,-5.5203905,-22.12503,-28.55824,7.7807083,23.7768,-8.128449,-22.2989,-18.64762,-11.605861,-26.124054,-24.472282,-11.779732,-30.123077,2.3907204,-45.771427,-46.98852,-55.421246,-34.64371,-25.08083,-58.377045,-3.7816849,-28.55824,-24.037607,-7.6068377,5.259585,-52.639317,-35.686935,-11.518926,24.993895,-20.299389,-15.083272,-74.54701,-15.778754,0.9128205,-56.725273,3.6078143,-19.169231,-19.603907,-17.082785,-46.81465,0.9128205,-27.080341,-22.994383,1.4344323,-17.778267,-22.820513,-37.42564,-48.9011,5.34652,23.25519,54.72576,39.68596,35.42613,-18.99536,-20.47326,36.643223,18.212942,-8.476191,24.124542,-48.118683,30.123077,-7.519902,-2.1299145,-47.77094,35.165325,-17.256655,0.21733822,-29.51453,-3.4339437,-36.55629,-6.6505494,9.519414,28.03663,19.603907,49.77045,37.512577,11.692796,-18.560684,36.295483
27.515018,7.7807083,63.767033,-11.779732,-11.866667,-21.342613,37.686447,-0.3912088,13.518437,-24.73309,8.650061,-4.998779,-46.11917,6.3028083,-45.597557,4.5641026,25.254702,69.15702,-56.203663,38.72967,22.559708,18.126007,34.46984,13.692307,-12.388278,-62.810745,60.202686,0.9997558,-10.127961,-21.516483,3.173138,-63.158485,12.301343,32.29646,8.997802,21.168743,-13.257631,-49.683517,5.259585,-14.996337,-5.8681316,-16.126495,-10.041026,-6.0420027,2.0429792,-4.477167,30.99243,38.816605,-46.032234,-7.693773,0.13040294,7.432967,23.342125,-56.203663,6.737485,2.3907204,-55.16044,-34.29597,-43.076435,-43.250305,17.604395,24.472282,-12.301343,5.694261,18.47375,-10.041026,-16.300365,-30.731625,7.954579,38.642735,5.8681316,44.4674,-18.560684,-57.15995,7.6068377,4.477167,63.767033,-30.210012,12.822955,29.949205,10.127961,13.8661785,-25.776312,-21.690353,17.69133,3.6078143,10.475702,-8.389256,-10.823443,-39.68596,-16.561172,26.819536,18.64762,-9.95409,2.8253968,24.73309,34.730648,-5.607326,32.29646,-35.42613,13.431501,14.38779,12.736019,0.82588524,53.160927,14.735531,5.694261,55.942856,-10.041026,10.910378,24.298412,10.301831,-32.905006,41.85934,33.339684,68.02686,-9.171673,37.860317,14.126985,-5.0857143,4.998779,26.906471,3.8686202,-1.2605617,-3.2600732,-15.344078,-12.649084,-22.733578,-6.5636144,9.345543,-6.476679,4.3032966,-5.34652,17.51746,-13.518437,13.7792425,-5.955067,-9.432479,-6.1289377,-6.3028083,-0.5650794,-1.0866911,-8.2153845,26.732601,5.34652,3.7816849,-3.6947496,12.736019,6.6505494,-17.16972,6.0420027,27.775824,28.03663,37.25177,31.948717,40.816116,30.905495,43.424175,26.38486,28.992918,10.475702,24.646154,13.953114,15.778754,20.299389,18.126007,19.864714,25.863247,23.7768,24.211477,21.342613,31.948717,30.905495,27.775824,24.73309,25.254702,11.518926,24.385347
2.303785,-1.1736264,6.737485,4.6510377,0.30427352,-4.477167,16.648108,2.1299145,0.9997558,19.169231,-23.7768,15.778754,-13.953114,5.8681316,7.085226,-5.607326,-18.560684,-23.950672,21.516483,-5.0857143,11.431991,-10.649572,-11.692796,5.8681316,-15.952625,-15.86569,-1.2605617,-4.998779,7.172161,-0.73894995,-0.3912088,-4.042491,2.3907204,-3.2600732,6.389744,-8.563126,-8.041514,-0.9128205,-13.692307,4.998779,1.1736264,-7.8676434,-2.0429792,-1.7821734,-0.5650794,-14.822467,1.347497,-3.9555554,-5.694261,5.7811966,1.6083028,5.34652,-1.8691087,0.30427352,1.2605617,-7.2590966,-8.736997,-2.3907204,3.6078143,3.3470085,1.0866911,5.4334555,0.6520147,3.9555554,5.0857143,-2.564591,2.7384615,0.21733822,6.0420027,8.30232,-2.0429792,8.736997,16.474237,15.604884,-0.21733822,12.475214,4.998779,11.779732,2.7384615,29.34066,2.3907204,14.040049,-4.042491,19.169231,25.08083,-13.170696,20.125519,10.562637,-10.388767,15.604884,16.300365,15.691819,-24.646154,19.603907,-24.646154,45.858364,-43.424175,-65.244934,-47.07546,-42.815628,-63.332355,-26.906471,-37.947254,-5.8681316,-6.3028083,-83.67522,-11.692796,57.15995,-32.81807,-88.36972,5.8681316,-19.169231,-59.2464,-42.815628,3.0862026,-24.385347,24.55922,28.55824,7.7807083,-52.291576,-35.25226,-46.206104,-46.206104,25.863247,-40.642246,27.167276,-23.25519,-14.735531,-24.55922,-17.51746,-17.256655,-34.1221,2.4776556,10.388767,-24.124542,-13.344566,3.0862026,-12.736019,38.468864,4.998779,-33.252747,22.211966,-23.863737,-48.72723,2.1299145,7.3460317,42.554825,-30.731625,-9.345543,8.476191,16.387302,-16.126495,-70.721855,-14.300855,1.956044,30.731625,4.2163615,-20.994871,-18.64762,6.2158732,-18.299877,-9.084738,-23.689865,-18.734554,-6.1289377,-7.3460317,10.127961,10.127961,-25.428572,-3.2600732,-5.8681316,-18.99536,-4.911844,-1.347497,10.649572,1.6083028,5.607326,-28.123566
-5.259585,-11.779732,-18.82149,-22.994383,6.6505494,-31.861782,-3.6947496,-2.9992673,26.124054,-9.519414,-16.821978,-8.910867,-7.432967,-0.9997558,12.822955,-6.9113555,-8.823932,-1.2605617,-39.599022,6.2158732,-32.905006,-5.7811966,-22.2989,-19.343102,9.171673,8.823932,1.7821734,5.1726494,13.518437,16.387302,18.734554,7.954579,4.477167,2.9992673,-27.167276,5.259585,27.167276,5.8681316,19.690842,41.598534,-2.9992673,-54.63883,-12.388278,12.562149,0.6520147,-41.85934,25.341637,25.167765,-24.820024,-2.3907204,37.164837,11.953602,-42.294018,50.205128,-23.42906,10.910378,-3.6078143,19.864714,8.736997,21.429548,-16.300365,46.11917,-45.684494,5.4334555,-13.605372,-4.129426,6.5636144,2.4776556,-1.8691087,-25.689377,-40.989986,-37.25177,24.385347,30.210012,-33.600487,-58.550915,-3.6078143,24.73309,2.3907204,-1.956044,-29.166788,0.3912088,-4.6510377,9.606349,-27.949696,-15.431013,-10.388767,0.21733822,-10.388767,15.604884,-22.646643,1.8691087,-33.600487,11.692796,0.82588524,-11.431991,11.605861,-0.5650794,-34.46984,37.25177,4.8249083,-5.607326,-9.606349,5.4334555,-16.21343,-4.390232,-13.953114,-18.734554,10.736508,12.475214,-27.515018,14.648596,20.994871,7.954579,-6.82442,-3.2600732,-16.126495,0.73894995,0.3912088,7.7807083,18.82149,-14.909402,-18.99536,-4.129426,-9.084738,4.911844,-4.2163615,-17.69133,-11.779732,6.9113555,-11.779732,-5.1726494,-10.562637,4.129426,0.13040294,-5.34652,-0.47814408,16.126495,8.650061,21.168743,13.953114,22.646643,2.4776556,12.127473,-3.8686202,5.694261,14.822467,-13.344566,5.0857143,22.820513,18.47375,10.823443,9.867155,-54.29109,0.3912088,-3.6947496,35.07839,17.16972,0.82588524,-19.603907,-56.116726,22.472773,-7.432967,-35.947742,35.513065,29.86227,9.345543,11.518926,-4.6510377,16.03956,-1.347497,-75.32943,9.95409,-37.686447,-8.30232,-31.427107,-23.081318,12.040537
